PROVIDER;DESCRIPTION;ACCOUNTID;REGION;ASSESSMENTDATE;REQUIREMENTS_ID;REQUIREMENTS_DESCRIPTION;REQUIREMENTS_NAME;REQUIREMENTS_ATTRIBUTES_SECTION;REQUIREMENTS_ATTRIBUTES_CCMLITE;REQUIREMENTS_ATTRIBUTES_IAAS;REQUIREMENTS_ATTRIBUTES_PAAS;REQUIREMENTS_ATTRIBUTES_SAAS;REQUIREMENTS_ATTRIBUTES_SCOPEAPPLICABILITY;STATUS;STATUSEXTENDED;RESOURCEID;CHECKID;MUTED;RESOURCENAME;FRAMEWORK;NAME
aws;The Cloud Security Alliance (CSA) Cloud Controls Matrix (CCM) is a cybersecurity control framework for cloud computing, composed of 197 control objectives structured in 17 domains covering all key aspects of cloud technology. The CCM can be used as a tool for the systematic assessment of a cloud implementation, and provides guidance on which security controls should be implemented by which actor within the cloud supply chain.;334960985321;eu-north-1;2026-04-06 19:21:44.104332;IAM-07;De-provision or respectively modify access of movers / leavers or system identity changes in a timely manner in order to effectively adopt and communicate identity and access management policies.;User Access Changes and Revocation;Identity & Access Management;Yes;Shared;Shared;Shared;[{'ReferenceId': 'AICPA TSC 2017', 'Identifiers': ['CC5.3', 'CC6.3']}, {'ReferenceId': 'CCM v3.0.1', 'Identifiers': ['IAM-11']}, {'ReferenceId': 'CIS v8.0', 'Identifiers': ['5.3', '6.2']}, {'ReferenceId': 'ENX ISA v6.0', 'Identifiers': ['4.2.1']}, {'ReferenceId': 'ISF SOGP 2022', 'Identifiers': ['SA1.3']}, {'ReferenceId': 'ISO/IEC 27001:2022, 27002:2022', 'Identifiers': ['27001: A.5.15', '27001: A.5.18']}, {'ReferenceId': 'NIST 800-53 rev 5', 'Identifiers': ['AC-2', 'AC-2(1)', 'AC-2(2)', 'AC-2(6)', 'AC-2(8)', 'AC-3', 'AC-3(8)', 'AC-6', 'AC-6(7)', 'AU-10', 'AU-10(4)', 'AU-16', 'AU-16(1)', 'CM-7', 'CM-7(1)']}, {'ReferenceId': 'NIST CSF v1.1', 'Identifiers': ['PR.AC-1', 'PR.AC-4', 'PR.IP-11']}, {'ReferenceId': 'NIST CSF v2.0', 'Identifiers': ['GV.RR-04', 'GV.SC-10', 'PR.AA-01', 'PR.AA-05']}, {'ReferenceId': 'PCI DSS v3.2.1', 'Identifiers': ['8.1.2', '8.1.3']}, {'ReferenceId': 'PCI DSS v4.0', 'Identifiers': ['8.2.5', '8.2.6']}];FAIL;User hussain has not logged in to the console in the past 45 days (319 days).;arn:aws:iam::334960985321:user/hussain;iam_user_console_access_unused;False;hussain;CSA-CCM;CSA Cloud Controls Matrix (CCM) v4.0.13
aws;The Cloud Security Alliance (CSA) Cloud Controls Matrix (CCM) is a cybersecurity control framework for cloud computing, composed of 197 control objectives structured in 17 domains covering all key aspects of cloud technology. The CCM can be used as a tool for the systematic assessment of a cloud implementation, and provides guidance on which security controls should be implemented by which actor within the cloud supply chain.;334960985321;eu-north-1;2026-04-06 19:21:44.104332;IAM-08;Review and revalidate user access for least privilege and separation of duties with a frequency that is commensurate with organizational risk tolerance.;User Access Review;Identity & Access Management;Yes;Shared;Shared;Shared;[{'ReferenceId': 'AICPA TSC 2017', 'Identifiers': ['CC6.2', 'CC6.3']}, {'ReferenceId': 'CCM v3.0.1', 'Identifiers': ['IAM-10']}, {'ReferenceId': 'CIS v8.0', 'Identifiers': ['5.1']}, {'ReferenceId': 'ENX ISA v6.0', 'Identifiers': ['4.2.1']}, {'ReferenceId': 'ISF SOGP 2022', 'Identifiers': ['SA1.3']}, {'ReferenceId': 'ISO/IEC 27001:2013,27002:2013,27017:2015,27018:2019', 'Identifiers': ['27001: A.9.2.5', '27001: A.9.2.6', '27001: A.9.4.1', '27017: 9.4.1', '27001: A.6.1.2', '27001: A 9.2.5']}, {'ReferenceId': 'ISO/IEC 27001:2022, 27002:2022', 'Identifiers': ['27001: A.5.3', '27001: A.5.18', '27001: A.8.3']}, {'ReferenceId': 'NIST 800-53 rev 5', 'Identifiers': ['AC-6', 'AC-6(4)', 'AC-6(8)', 'IA-8', 'IA-8(4)']}, {'ReferenceId': 'NIST CSF v1.1', 'Identifiers': ['PR.AC-4']}, {'ReferenceId': 'NIST CSF v2.0', 'Identifiers': ['PR.AA-05']}, {'ReferenceId': 'PCI DSS v3.2.1', 'Identifiers': ['12.5.5']}, {'ReferenceId': 'PCI DSS v4.0', 'Identifiers': ['7.2.5.1', '7.2.5', '7.2.4']}];FAIL;User hussain has not logged in to the console in the past 45 days (319 days).;arn:aws:iam::334960985321:user/hussain;iam_user_console_access_unused;False;hussain;CSA-CCM;CSA Cloud Controls Matrix (CCM) v4.0.13
aws;The Cloud Security Alliance (CSA) Cloud Controls Matrix (CCM) is a cybersecurity control framework for cloud computing, composed of 197 control objectives structured in 17 domains covering all key aspects of cloud technology. The CCM can be used as a tool for the systematic assessment of a cloud implementation, and provides guidance on which security controls should be implemented by which actor within the cloud supply chain.;334960985321;eu-north-1;2026-04-06 19:21:44.104332;IAM-03;Manage, store, and review the information of system identities, and level of access.;Identity Inventory;Identity & Access Management;Yes;Shared;Shared;Shared;[{'ReferenceId': 'AICPA TSC 2017', 'Identifiers': ['CC6.1', 'CC6.3']}, {'ReferenceId': 'CCM v3.0.1', 'Identifiers': ['IAM-04', 'IAM-08', 'IAM-10']}, {'ReferenceId': 'CIS v8.0', 'Identifiers': ['5.1', '5.2']}, {'ReferenceId': 'ENX ISA v6.0', 'Identifiers': ['4.1.3', '4.2.1']}, {'ReferenceId': 'ISF SOGP 2022', 'Identifiers': ['SA1.3']}, {'ReferenceId': 'ISO/IEC 27001:2013,27002:2013,27017:2015,27018:2019', 'Identifiers': ['27001: 9.2 (c)', '27001: A.8.1.1', '27002: 8.1.1', '27001: A.9.4.1', '27002: 9.4.1']}, {'ReferenceId': 'ISO/IEC 27001:2022, 27002:2022', 'Identifiers': ['27001: 9.2 (c)', '27001: A.5.15', '27001: A.5.16', '27001: A.5.18', '27001: A.7.4', '27001: A.8.15', '27001: A.8.2', '27001: A.8.3']}, {'ReferenceId': 'NIST 800-53 rev 5', 'Identifiers': ['AU-10', 'AU-10(1)', 'AU-10(2)', 'AU-16', 'AU-16(1)', 'IA-4', 'IA-4(8)', 'IA-4(9)', 'IA-5', 'IA-5(5)', 'IA-8', 'IA-8(4)', 'PM-5(1)', 'SA-8', 'SA-8(22)']}, {'ReferenceId': 'NIST CSF v1.1', 'Identifiers': ['PR.AC-1', 'PR.AC-6', 'PR.AC-4']}, {'ReferenceId': 'NIST CSF v2.0', 'Identifiers': ['PR.AA-01', 'PR.AA-02', 'PR.AA-04', 'PR.AA-05']}, {'ReferenceId': 'PCI DSS v3.2.1', 'Identifiers': ['2.4.a']}, {'ReferenceId': 'PCI DSS v4.0', 'Identifiers': ['7.2.5', '7.2.5.1']}];PASS;User sec-user does not have console access enabled or is unused.;arn:aws:iam::334960985321:user/sec-user;iam_user_console_access_unused;False;sec-user;CSA-CCM;CSA Cloud Controls Matrix (CCM) v4.0.13
aws;The Cloud Security Alliance (CSA) Cloud Controls Matrix (CCM) is a cybersecurity control framework for cloud computing, composed of 197 control objectives structured in 17 domains covering all key aspects of cloud technology. The CCM can be used as a tool for the systematic assessment of a cloud implementation, and provides guidance on which security controls should be implemented by which actor within the cloud supply chain.;334960985321;eu-north-1;2026-04-06 19:21:44.104332;IAM-07;De-provision or respectively modify access of movers / leavers or system identity changes in a timely manner in order to effectively adopt and communicate identity and access management policies.;User Access Changes and Revocation;Identity & Access Management;Yes;Shared;Shared;Shared;[{'ReferenceId': 'AICPA TSC 2017', 'Identifiers': ['CC5.3', 'CC6.3']}, {'ReferenceId': 'CCM v3.0.1', 'Identifiers': ['IAM-11']}, {'ReferenceId': 'CIS v8.0', 'Identifiers': ['5.3', '6.2']}, {'ReferenceId': 'ENX ISA v6.0', 'Identifiers': ['4.2.1']}, {'ReferenceId': 'ISF SOGP 2022', 'Identifiers': ['SA1.3']}, {'ReferenceId': 'ISO/IEC 27001:2022, 27002:2022', 'Identifiers': ['27001: A.5.15', '27001: A.5.18']}, {'ReferenceId': 'NIST 800-53 rev 5', 'Identifiers': ['AC-2', 'AC-2(1)', 'AC-2(2)', 'AC-2(6)', 'AC-2(8)', 'AC-3', 'AC-3(8)', 'AC-6', 'AC-6(7)', 'AU-10', 'AU-10(4)', 'AU-16', 'AU-16(1)', 'CM-7', 'CM-7(1)']}, {'ReferenceId': 'NIST CSF v1.1', 'Identifiers': ['PR.AC-1', 'PR.AC-4', 'PR.IP-11']}, {'ReferenceId': 'NIST CSF v2.0', 'Identifiers': ['GV.RR-04', 'GV.SC-10', 'PR.AA-01', 'PR.AA-05']}, {'ReferenceId': 'PCI DSS v3.2.1', 'Identifiers': ['8.1.2', '8.1.3']}, {'ReferenceId': 'PCI DSS v4.0', 'Identifiers': ['8.2.5', '8.2.6']}];PASS;User sec-user does not have console access enabled or is unused.;arn:aws:iam::334960985321:user/sec-user;iam_user_console_access_unused;False;sec-user;CSA-CCM;CSA Cloud Controls Matrix (CCM) v4.0.13
aws;The Cloud Security Alliance (CSA) Cloud Controls Matrix (CCM) is a cybersecurity control framework for cloud computing, composed of 197 control objectives structured in 17 domains covering all key aspects of cloud technology. The CCM can be used as a tool for the systematic assessment of a cloud implementation, and provides guidance on which security controls should be implemented by which actor within the cloud supply chain.;334960985321;eu-north-1;2026-04-06 19:21:44.104332;IAM-08;Review and revalidate user access for least privilege and separation of duties with a frequency that is commensurate with organizational risk tolerance.;User Access Review;Identity & Access Management;Yes;Shared;Shared;Shared;[{'ReferenceId': 'AICPA TSC 2017', 'Identifiers': ['CC6.2', 'CC6.3']}, {'ReferenceId': 'CCM v3.0.1', 'Identifiers': ['IAM-10']}, {'ReferenceId': 'CIS v8.0', 'Identifiers': ['5.1']}, {'ReferenceId': 'ENX ISA v6.0', 'Identifiers': ['4.2.1']}, {'ReferenceId': 'ISF SOGP 2022', 'Identifiers': ['SA1.3']}, {'ReferenceId': 'ISO/IEC 27001:2013,27002:2013,27017:2015,27018:2019', 'Identifiers': ['27001: A.9.2.5', '27001: A.9.2.6', '27001: A.9.4.1', '27017: 9.4.1', '27001: A.6.1.2', '27001: A 9.2.5']}, {'ReferenceId': 'ISO/IEC 27001:2022, 27002:2022', 'Identifiers': ['27001: A.5.3', '27001: A.5.18', '27001: A.8.3']}, {'ReferenceId': 'NIST 800-53 rev 5', 'Identifiers': ['AC-6', 'AC-6(4)', 'AC-6(8)', 'IA-8', 'IA-8(4)']}, {'ReferenceId': 'NIST CSF v1.1', 'Identifiers': ['PR.AC-4']}, {'ReferenceId': 'NIST CSF v2.0', 'Identifiers': ['PR.AA-05']}, {'ReferenceId': 'PCI DSS v3.2.1', 'Identifiers': ['12.5.5']}, {'ReferenceId': 'PCI DSS v4.0', 'Identifiers': ['7.2.5.1', '7.2.5', '7.2.4']}];PASS;User sec-user does not have console access enabled or is unused.;arn:aws:iam::334960985321:user/sec-user;iam_user_console_access_unused;False;sec-user;CSA-CCM;CSA Cloud Controls Matrix (CCM) v4.0.13
aws;The Cloud Security Alliance (CSA) Cloud Controls Matrix (CCM) is a cybersecurity control framework for cloud computing, composed of 197 control objectives structured in 17 domains covering all key aspects of cloud technology. The CCM can be used as a tool for the systematic assessment of a cloud implementation, and provides guidance on which security controls should be implemented by which actor within the cloud supply chain.;334960985321;eu-north-1;2026-04-06 19:21:44.104332;IAM-14;Define, implement and evaluate processes, procedures and technical measures for authenticating access to systems, application and data assets, including multifactor authentication for at least privileged user and sensitive data access. Adopt digital certificates or alternatives which achieve an equivalent level of security for system identities.;Strong Authentication;Identity & Access Management;Yes;Shared;Shared;Shared;[{'ReferenceId': 'AICPA TSC 2017', 'Identifiers': ['CC6.1', 'CC6.2']}, {'ReferenceId': 'CCM v3.0.1', 'Identifiers': ['IAM-02', 'IAM-05']}, {'ReferenceId': 'CIS v8.0', 'Identifiers': ['6.3', '6.5', '12.5', '12.7']}, {'ReferenceId': 'ENX ISA v6.0', 'Identifiers': ['4.1.2']}, {'ReferenceId': 'ISF SOGP 2022', 'Identifiers': ['SA1.3', 'SA1.4', 'SA1.8']}, {'ReferenceId': 'ISO/IEC 27001:2013,27002:2013,27017:2015,27018:2019', 'Identifiers': ['27001: A.9.1.2', '27002: 9.1.2', '27017: 9.1.2', '27001: A.9.2.4', '27002: 9.2.4', '27017: 9.2.4', '27001: A.9.4.2', '27002: 9.4.2', '27017: 9.4.2', '27018: 9.4.2']}, {'ReferenceId': 'ISO/IEC 27001:2022, 27002:2022', 'Identifiers': ['27001: A.5.15', '27001: A.5.17', '27001: A.8.5', '27001: A.8.24', '27002: 8.5', '27002: 8.24 other information (d)']}, {'ReferenceId': 'NIST 800-53 rev 5', 'Identifiers': ['AC-6', 'AC-6(5)', 'AC-7', 'AC-7(4)', 'AU-10', 'AU-10(2)', 'IA-2', 'IA-2(1)', 'IA-2(2)', 'IA-2(8)', 'IA-2(12)', 'IA-3', 'IA-3(1)', 'IA-5', 'IA-5(2)', 'IA-5(7)', 'IA-5(9)', 'IA-5(10)', 'IA-5(12)', 'IA-5(14)-(16)', 'IA-8', 'IA-8(1)', 'IA-8(6)', 'SC-23', 'SC-23(3)']}, {'ReferenceId': 'NIST CSF v1.1', 'Identifiers': ['PR.AC-1', 'PR.AC-6', 'PR.AC-7']}, {'ReferenceId': 'NIST CSF v2.0', 'Identifiers': ['PR.AA-01', 'PR.AA-02', 'PR.AA-03']}, {'ReferenceId': 'PCI DSS v3.2.1', 'Identifiers': ['8.1.2', '8.1.3', '8.1.6', '8.2', '8.3', '8.3.2', '12.3.2']}, {'ReferenceId': 'PCI DSS v4.0', 'Identifiers': ['7.2.1', '8.3.1', '8.3.2', '8.4.1', '8.4.2', '8.4.3']}];FAIL;User hussain does not have any type of MFA enabled.;arn:aws:iam::334960985321:user/hussain;iam_user_hardware_mfa_enabled;False;hussain;CSA-CCM;CSA Cloud Controls Matrix (CCM) v4.0.13
aws;The Cloud Security Alliance (CSA) Cloud Controls Matrix (CCM) is a cybersecurity control framework for cloud computing, composed of 197 control objectives structured in 17 domains covering all key aspects of cloud technology. The CCM can be used as a tool for the systematic assessment of a cloud implementation, and provides guidance on which security controls should be implemented by which actor within the cloud supply chain.;334960985321;eu-north-1;2026-04-06 19:21:44.104332;IAM-14;Define, implement and evaluate processes, procedures and technical measures for authenticating access to systems, application and data assets, including multifactor authentication for at least privileged user and sensitive data access. Adopt digital certificates or alternatives which achieve an equivalent level of security for system identities.;Strong Authentication;Identity & Access Management;Yes;Shared;Shared;Shared;[{'ReferenceId': 'AICPA TSC 2017', 'Identifiers': ['CC6.1', 'CC6.2']}, {'ReferenceId': 'CCM v3.0.1', 'Identifiers': ['IAM-02', 'IAM-05']}, {'ReferenceId': 'CIS v8.0', 'Identifiers': ['6.3', '6.5', '12.5', '12.7']}, {'ReferenceId': 'ENX ISA v6.0', 'Identifiers': ['4.1.2']}, {'ReferenceId': 'ISF SOGP 2022', 'Identifiers': ['SA1.3', 'SA1.4', 'SA1.8']}, {'ReferenceId': 'ISO/IEC 27001:2013,27002:2013,27017:2015,27018:2019', 'Identifiers': ['27001: A.9.1.2', '27002: 9.1.2', '27017: 9.1.2', '27001: A.9.2.4', '27002: 9.2.4', '27017: 9.2.4', '27001: A.9.4.2', '27002: 9.4.2', '27017: 9.4.2', '27018: 9.4.2']}, {'ReferenceId': 'ISO/IEC 27001:2022, 27002:2022', 'Identifiers': ['27001: A.5.15', '27001: A.5.17', '27001: A.8.5', '27001: A.8.24', '27002: 8.5', '27002: 8.24 other information (d)']}, {'ReferenceId': 'NIST 800-53 rev 5', 'Identifiers': ['AC-6', 'AC-6(5)', 'AC-7', 'AC-7(4)', 'AU-10', 'AU-10(2)', 'IA-2', 'IA-2(1)', 'IA-2(2)', 'IA-2(8)', 'IA-2(12)', 'IA-3', 'IA-3(1)', 'IA-5', 'IA-5(2)', 'IA-5(7)', 'IA-5(9)', 'IA-5(10)', 'IA-5(12)', 'IA-5(14)-(16)', 'IA-8', 'IA-8(1)', 'IA-8(6)', 'SC-23', 'SC-23(3)']}, {'ReferenceId': 'NIST CSF v1.1', 'Identifiers': ['PR.AC-1', 'PR.AC-6', 'PR.AC-7']}, {'ReferenceId': 'NIST CSF v2.0', 'Identifiers': ['PR.AA-01', 'PR.AA-02', 'PR.AA-03']}, {'ReferenceId': 'PCI DSS v3.2.1', 'Identifiers': ['8.1.2', '8.1.3', '8.1.6', '8.2', '8.3', '8.3.2', '12.3.2']}, {'ReferenceId': 'PCI DSS v4.0', 'Identifiers': ['7.2.1', '8.3.1', '8.3.2', '8.4.1', '8.4.2', '8.4.3']}];FAIL;User sec-user does not have any type of MFA enabled.;arn:aws:iam::334960985321:user/sec-user;iam_user_hardware_mfa_enabled;False;sec-user;CSA-CCM;CSA Cloud Controls Matrix (CCM) v4.0.13
aws;The Cloud Security Alliance (CSA) Cloud Controls Matrix (CCM) is a cybersecurity control framework for cloud computing, composed of 197 control objectives structured in 17 domains covering all key aspects of cloud technology. The CCM can be used as a tool for the systematic assessment of a cloud implementation, and provides guidance on which security controls should be implemented by which actor within the cloud supply chain.;334960985321;eu-north-1;2026-04-06 19:21:44.104332;IAM-13;Define, implement and evaluate processes, procedures and technical measures that ensure users are identifiable through unique IDs or which can associate individuals to the usage of user IDs.;Uniquely Identifiable Users;Identity & Access Management;No;Shared;Shared;Shared;[{'ReferenceId': 'AICPA TSC 2017', 'Identifiers': ['CC6.1']}, {'ReferenceId': 'ENX ISA v6.0', 'Identifiers': ['4.1.3']}, {'ReferenceId': 'ISF SOGP 2022', 'Identifiers': ['SA1.3']}, {'ReferenceId': 'ISO/IEC 27001:2013,27002:2013,27017:2015,27018:2019', 'Identifiers': ['27001: A.9.2.1', '27002: 9.2.1']}, {'ReferenceId': 'ISO/IEC 27001:2022, 27002:2022', 'Identifiers': ['27001: A.5.16']}, {'ReferenceId': 'NIST 800-53 rev 5', 'Identifiers': ['AC-3', 'AC-3(14)', 'AC-24', 'AC-24(2)', 'AU-10', 'AU-10(1)', 'IA-2', 'IA-2(1)', 'IA-2(2)', 'IA-2(12)', 'IA-4', 'IA-4(1)', 'SA-8', 'SA-8(22)', 'SC-23', 'SC-23(3)', 'SC-40(4)']}, {'ReferenceId': 'NIST CSF v1.1', 'Identifiers': ['PR.AC-1', 'PR.AC-6']}, {'ReferenceId': 'NIST CSF v2.0', 'Identifiers': ['PR.AA-01', 'PR.AA-02']}, {'ReferenceId': 'PCI DSS v3.2.1', 'Identifiers': ['8.1', '8.2', '8.6']}, {'ReferenceId': 'PCI DSS v4.0', 'Identifiers': ['8.2.1', '8.2.2', '8.2.4']}];FAIL;User hussain has Console Password enabled but MFA disabled.;arn:aws:iam::334960985321:user/hussain;iam_user_mfa_enabled_console_access;False;hussain;CSA-CCM;CSA Cloud Controls Matrix (CCM) v4.0.13
aws;The Cloud Security Alliance (CSA) Cloud Controls Matrix (CCM) is a cybersecurity control framework for cloud computing, composed of 197 control objectives structured in 17 domains covering all key aspects of cloud technology. The CCM can be used as a tool for the systematic assessment of a cloud implementation, and provides guidance on which security controls should be implemented by which actor within the cloud supply chain.;334960985321;eu-north-1;2026-04-06 19:21:44.104332;IAM-14;Define, implement and evaluate processes, procedures and technical measures for authenticating access to systems, application and data assets, including multifactor authentication for at least privileged user and sensitive data access. Adopt digital certificates or alternatives which achieve an equivalent level of security for system identities.;Strong Authentication;Identity & Access Management;Yes;Shared;Shared;Shared;[{'ReferenceId': 'AICPA TSC 2017', 'Identifiers': ['CC6.1', 'CC6.2']}, {'ReferenceId': 'CCM v3.0.1', 'Identifiers': ['IAM-02', 'IAM-05']}, {'ReferenceId': 'CIS v8.0', 'Identifiers': ['6.3', '6.5', '12.5', '12.7']}, {'ReferenceId': 'ENX ISA v6.0', 'Identifiers': ['4.1.2']}, {'ReferenceId': 'ISF SOGP 2022', 'Identifiers': ['SA1.3', 'SA1.4', 'SA1.8']}, {'ReferenceId': 'ISO/IEC 27001:2013,27002:2013,27017:2015,27018:2019', 'Identifiers': ['27001: A.9.1.2', '27002: 9.1.2', '27017: 9.1.2', '27001: A.9.2.4', '27002: 9.2.4', '27017: 9.2.4', '27001: A.9.4.2', '27002: 9.4.2', '27017: 9.4.2', '27018: 9.4.2']}, {'ReferenceId': 'ISO/IEC 27001:2022, 27002:2022', 'Identifiers': ['27001: A.5.15', '27001: A.5.17', '27001: A.8.5', '27001: A.8.24', '27002: 8.5', '27002: 8.24 other information (d)']}, {'ReferenceId': 'NIST 800-53 rev 5', 'Identifiers': ['AC-6', 'AC-6(5)', 'AC-7', 'AC-7(4)', 'AU-10', 'AU-10(2)', 'IA-2', 'IA-2(1)', 'IA-2(2)', 'IA-2(8)', 'IA-2(12)', 'IA-3', 'IA-3(1)', 'IA-5', 'IA-5(2)', 'IA-5(7)', 'IA-5(9)', 'IA-5(10)', 'IA-5(12)', 'IA-5(14)-(16)', 'IA-8', 'IA-8(1)', 'IA-8(6)', 'SC-23', 'SC-23(3)']}, {'ReferenceId': 'NIST CSF v1.1', 'Identifiers': ['PR.AC-1', 'PR.AC-6', 'PR.AC-7']}, {'ReferenceId': 'NIST CSF v2.0', 'Identifiers': ['PR.AA-01', 'PR.AA-02', 'PR.AA-03']}, {'ReferenceId': 'PCI DSS v3.2.1', 'Identifiers': ['8.1.2', '8.1.3', '8.1.6', '8.2', '8.3', '8.3.2', '12.3.2']}, {'ReferenceId': 'PCI DSS v4.0', 'Identifiers': ['7.2.1', '8.3.1', '8.3.2', '8.4.1', '8.4.2', '8.4.3']}];FAIL;User hussain has Console Password enabled but MFA disabled.;arn:aws:iam::334960985321:user/hussain;iam_user_mfa_enabled_console_access;False;hussain;CSA-CCM;CSA Cloud Controls Matrix (CCM) v4.0.13
aws;The Cloud Security Alliance (CSA) Cloud Controls Matrix (CCM) is a cybersecurity control framework for cloud computing, composed of 197 control objectives structured in 17 domains covering all key aspects of cloud technology. The CCM can be used as a tool for the systematic assessment of a cloud implementation, and provides guidance on which security controls should be implemented by which actor within the cloud supply chain.;334960985321;eu-north-1;2026-04-06 19:21:44.104332;IAM-13;Define, implement and evaluate processes, procedures and technical measures that ensure users are identifiable through unique IDs or which can associate individuals to the usage of user IDs.;Uniquely Identifiable Users;Identity & Access Management;No;Shared;Shared;Shared;[{'ReferenceId': 'AICPA TSC 2017', 'Identifiers': ['CC6.1']}, {'ReferenceId': 'ENX ISA v6.0', 'Identifiers': ['4.1.3']}, {'ReferenceId': 'ISF SOGP 2022', 'Identifiers': ['SA1.3']}, {'ReferenceId': 'ISO/IEC 27001:2013,27002:2013,27017:2015,27018:2019', 'Identifiers': ['27001: A.9.2.1', '27002: 9.2.1']}, {'ReferenceId': 'ISO/IEC 27001:2022, 27002:2022', 'Identifiers': ['27001: A.5.16']}, {'ReferenceId': 'NIST 800-53 rev 5', 'Identifiers': ['AC-3', 'AC-3(14)', 'AC-24', 'AC-24(2)', 'AU-10', 'AU-10(1)', 'IA-2', 'IA-2(1)', 'IA-2(2)', 'IA-2(12)', 'IA-4', 'IA-4(1)', 'SA-8', 'SA-8(22)', 'SC-23', 'SC-23(3)', 'SC-40(4)']}, {'ReferenceId': 'NIST CSF v1.1', 'Identifiers': ['PR.AC-1', 'PR.AC-6']}, {'ReferenceId': 'NIST CSF v2.0', 'Identifiers': ['PR.AA-01', 'PR.AA-02']}, {'ReferenceId': 'PCI DSS v3.2.1', 'Identifiers': ['8.1', '8.2', '8.6']}, {'ReferenceId': 'PCI DSS v4.0', 'Identifiers': ['8.2.1', '8.2.2', '8.2.4']}];PASS;User sec-user does not have Console Password enabled.;arn:aws:iam::334960985321:user/sec-user;iam_user_mfa_enabled_console_access;False;sec-user;CSA-CCM;CSA Cloud Controls Matrix (CCM) v4.0.13
aws;The Cloud Security Alliance (CSA) Cloud Controls Matrix (CCM) is a cybersecurity control framework for cloud computing, composed of 197 control objectives structured in 17 domains covering all key aspects of cloud technology. The CCM can be used as a tool for the systematic assessment of a cloud implementation, and provides guidance on which security controls should be implemented by which actor within the cloud supply chain.;334960985321;eu-north-1;2026-04-06 19:21:44.104332;IAM-14;Define, implement and evaluate processes, procedures and technical measures for authenticating access to systems, application and data assets, including multifactor authentication for at least privileged user and sensitive data access. Adopt digital certificates or alternatives which achieve an equivalent level of security for system identities.;Strong Authentication;Identity & Access Management;Yes;Shared;Shared;Shared;[{'ReferenceId': 'AICPA TSC 2017', 'Identifiers': ['CC6.1', 'CC6.2']}, {'ReferenceId': 'CCM v3.0.1', 'Identifiers': ['IAM-02', 'IAM-05']}, {'ReferenceId': 'CIS v8.0', 'Identifiers': ['6.3', '6.5', '12.5', '12.7']}, {'ReferenceId': 'ENX ISA v6.0', 'Identifiers': ['4.1.2']}, {'ReferenceId': 'ISF SOGP 2022', 'Identifiers': ['SA1.3', 'SA1.4', 'SA1.8']}, {'ReferenceId': 'ISO/IEC 27001:2013,27002:2013,27017:2015,27018:2019', 'Identifiers': ['27001: A.9.1.2', '27002: 9.1.2', '27017: 9.1.2', '27001: A.9.2.4', '27002: 9.2.4', '27017: 9.2.4', '27001: A.9.4.2', '27002: 9.4.2', '27017: 9.4.2', '27018: 9.4.2']}, {'ReferenceId': 'ISO/IEC 27001:2022, 27002:2022', 'Identifiers': ['27001: A.5.15', '27001: A.5.17', '27001: A.8.5', '27001: A.8.24', '27002: 8.5', '27002: 8.24 other information (d)']}, {'ReferenceId': 'NIST 800-53 rev 5', 'Identifiers': ['AC-6', 'AC-6(5)', 'AC-7', 'AC-7(4)', 'AU-10', 'AU-10(2)', 'IA-2', 'IA-2(1)', 'IA-2(2)', 'IA-2(8)', 'IA-2(12)', 'IA-3', 'IA-3(1)', 'IA-5', 'IA-5(2)', 'IA-5(7)', 'IA-5(9)', 'IA-5(10)', 'IA-5(12)', 'IA-5(14)-(16)', 'IA-8', 'IA-8(1)', 'IA-8(6)', 'SC-23', 'SC-23(3)']}, {'ReferenceId': 'NIST CSF v1.1', 'Identifiers': ['PR.AC-1', 'PR.AC-6', 'PR.AC-7']}, {'ReferenceId': 'NIST CSF v2.0', 'Identifiers': ['PR.AA-01', 'PR.AA-02', 'PR.AA-03']}, {'ReferenceId': 'PCI DSS v3.2.1', 'Identifiers': ['8.1.2', '8.1.3', '8.1.6', '8.2', '8.3', '8.3.2', '12.3.2']}, {'ReferenceId': 'PCI DSS v4.0', 'Identifiers': ['7.2.1', '8.3.1', '8.3.2', '8.4.1', '8.4.2', '8.4.3']}];PASS;User sec-user does not have Console Password enabled.;arn:aws:iam::334960985321:user/sec-user;iam_user_mfa_enabled_console_access;False;sec-user;CSA-CCM;CSA Cloud Controls Matrix (CCM) v4.0.13
